report_id,title,accident_date,location,parent_code,parent_name,subcategory_code,subcategory_name,score,pct_of_parent,combined_confidence,n_chunks,rank,your_decision,notes
AAR8702.pdf,"Simmons Airlines, Flight 1746, Embraer Bandeirante, EMB-110P1, N1356P",1986-03-12,"Alpena, MI",ICE,Icing,ICE-STRUCT,Structural Icing,0.4358050508883081,54.4,0.2934933246238201,1,1,,
AAR8702.pdf,"Simmons Airlines, Flight 1746, Embraer Bandeirante, EMB-110P1, N1356P",1986-03-12,"Alpena, MI",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.428238787549329,34.0,0.2458246297168347,1,2,,
AAR8702.pdf,"Simmons Airlines, Flight 1746, Embraer Bandeirante, EMB-110P1, N1356P",1986-03-12,"Alpena, MI",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.45509447330712666,36.2,0.24812607892383426,1,1,,
AAR8702.pdf,"Simmons Airlines, Flight 1746, Embraer Bandeirante, EMB-110P1, N1356P",1986-03-12,"Alpena, MI",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.37552021358320453,29.8,0.2099824749268426,1,3,,
AAR8704.pdf,"Southern Air Transport Logair Flight 51, Lockheed L-382G",1986-10-03,"Newark, NJ",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.3794682344101068,31.9,0.20356480252999792,1,3,,
AAR8704.pdf,"Southern Air Transport Logair Flight 51, Lockheed L-382G",1986-10-03,"Newark, NJ",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.4014105213951758,33.8,0.2178443899035359,1,2,,
AAR8704.pdf,"Southern Air Transport Logair Flight 51, Lockheed L-382G",1986-10-03,"Newark, NJ",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.40767856468369823,34.3,0.2219235030725725,1,1,,
AAR8706.pdf,"Piper PA-23-150, N2185P and Pan American World Airways Boeing 727-235, N4743",1986-11-05,"Tampa, FL",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.4859387071486243,34.3,0.24804750167383932,2,1,,
AAR8706.pdf,"Piper PA-23-150, N2185P and Pan American World Airways Boeing 727-235, N4743",1986-11-05,"Tampa, FL",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.46781089195937975,33.0,0.2405363989401254,2,2,,
AAR8706.pdf,"Piper PA-23-150, N2185P and Pan American World Airways Boeing 727-235, N4743",1986-11-05,"Tampa, FL",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.4638155007499508,32.7,0.23049404870464207,2,3,,
AAR8707.pdf,"Collision of Aeronaves De Mexico, S.A. McDonnell Douglas DC-9-32, XA-JED and Piper PA-28-181, N4891F",1986-08-30,"Cerritos, CA",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.3946865677408261,100.0,0.2145617686261588,1,1,,
AAR8708.pdf,"Piedmont Airlines Flight 467 Boeing 737-222, N752N",1986-10-24,"Charlotte, NC",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.44446366803009496,33.7,0.30261658102747363,1,2,,
AAR8708.pdf,"Piedmont Airlines Flight 467 Boeing 737-222, N752N",1986-10-24,"Charlotte, NC",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.4990084455029944,37.8,0.34630711857061,1,1,,
AAR8708.pdf,"Piedmont Airlines Flight 467 Boeing 737-222, N752N",1986-10-24,"Charlotte, NC",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.376479047932476,28.5,0.24816068745990583,1,3,,
AAR8708.pdf,"Piedmont Airlines Flight 467 Boeing 737-222, N752N",1986-10-24,"Charlotte, NC",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.40037032267381173,51.2,0.21673634503049297,1,1,,
AAR8708.pdf,"Piedmont Airlines Flight 467 Boeing 737-222, N752N",1986-10-24,"Charlotte, NC",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.38101329753582636,48.8,0.2041641996447664,1,2,,
AAR8802.pdf,"Midair Collison of Cessna-340A, N8716K, and North American SNJ-4N, N71SQ",1987-04-30,"Orlando, FL",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.39676314024914766,100.0,0.22144919353729717,1,1,,
AAR8803S.pdf,"Southern Air Transport, Inc., Lockheed L-382G, N517SJ, Flight 517",1987-04-07,"Fairfield, TX",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.48300588925785576,54.6,0.3308428212833916,1,1,,
AAR8803S.pdf,"Southern Air Transport, Inc., Lockheed L-382G, N517SJ, Flight 517",1987-04-07,"Fairfield, TX",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FIRE,Powerplant Fire,0.4013213915772039,45.4,0.265932459248346,1,2,,
AAR8806.pdf,"Air New Orleans, DBA Continental Express Flight 962, British Aerospace 3101 (Jetstream 31) N331CY",1987-05-25,"Kenner, LA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.43702442366055244,50.5,0.29226494337495984,1,1,,
AAR8806.pdf,"Air New Orleans, DBA Continental Express Flight 962, British Aerospace 3101 (Jetstream 31) N331CY",1987-05-25,"Kenner, LA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.4279927440776901,49.5,0.2851376636784538,1,2,,
AAR8807.pdf,"Executive Air Charter, Inc. dba American Eagle, Flight 5452 CASA C-212, N432CA",1987-05-07,"Mayaguez, PR",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.3822918987285372,23.7,0.24928422374569745,1,3,,
AAR8807.pdf,"Executive Air Charter, Inc. dba American Eagle, Flight 5452 CASA C-212, N432CA",1987-05-07,"Mayaguez, PR",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.6103306585274157,37.9,0.3129808605555049,4,2,,
AAR8807.pdf,"Executive Air Charter, Inc. dba American Eagle, Flight 5452 CASA C-212, N432CA",1987-05-07,"Mayaguez, PR",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.6172562601793066,38.3,0.3240897764292181,3,1,,
AAR8807.pdf,"Executive Air Charter, Inc. dba American Eagle, Flight 5452 CASA C-212, N432CA",1987-05-07,"Mayaguez, PR",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.3646274650701346,38.3,0.22816887359920765,1,2,,
AAR8807.pdf,"Executive Air Charter, Inc. dba American Eagle, Flight 5452 CASA C-212, N432CA",1987-05-07,"Mayaguez, PR",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.5865548160789118,61.7,0.270388027045845,4,1,,
AAR8808.pdf,"Fischer Bros. Aviation, Inc. dba NW Airlink, Flight 2268 Construcciones Aeronautics, S.A. (CASA) C-212-CC, N160FB",1987-03-03,"Romulus, MI",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.41190695081199913,33.2,0.21020852032299459,1,2,,
AAR8808.pdf,"Fischer Bros. Aviation, Inc. dba NW Airlink, Flight 2268 Construcciones Aeronautics, S.A. (CASA) C-212-CC, N160FB",1987-03-03,"Romulus, MI",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.4041628216414602,32.6,0.22705826631423887,1,3,,
AAR8808.pdf,"Fischer Bros. Aviation, Inc. dba NW Airlink, Flight 2268 Construcciones Aeronautics, S.A. (CASA) C-212-CC, N160FB",1987-03-03,"Romulus, MI",LOC-I,Loss of Control - Inflight,LOC-I-SYS,System-Induced LOC,0.4232478546791433,34.2,0.23989815930327138,1,1,,
AAR8808.pdf,"Fischer Bros. Aviation, Inc. dba NW Airlink, Flight 2268 Construcciones Aeronautics, S.A. (CASA) C-212-CC, N160FB",1987-03-03,"Romulus, MI",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.3927671003925771,100.0,0.2162920802763958,1,1,,
AAR8809.pdf,"Continental Airlines, INC., Flight 1713 McDonnel Douglas DC-9-14, N626TX Stapleton International Airport",1987-11-14,"Denver, CO",ICE,Icing,ICE-INDUCT,Induction Icing,0.4163788079725328,40.0,0.23265160058720993,2,2,,
AAR8809.pdf,"Continental Airlines, INC., Flight 1713 McDonnel Douglas DC-9-14, N626TX Stapleton International Airport",1987-11-14,"Denver, CO",ICE,Icing,ICE-STRUCT,Structural Icing,0.6234828387798337,60.0,0.3581848968719592,5,1,,
AAR8809.pdf,"Continental Airlines, INC., Flight 1713 McDonnel Douglas DC-9-14, N626TX Stapleton International Airport",1987-11-14,"Denver, CO",LOC-I,Loss of Control - Inflight,HF-DECISION,Decision Error,0.4153636772507928,28.4,0.2260314155224321,1,3,,
AAR8809.pdf,"Continental Airlines, INC., Flight 1713 McDonnel Douglas DC-9-14, N626TX Stapleton International Airport",1987-11-14,"Denver, CO",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.579652725196392,39.7,0.26018765331478305,4,1,,
AAR8809.pdf,"Continental Airlines, INC., Flight 1713 McDonnel Douglas DC-9-14, N626TX Stapleton International Airport",1987-11-14,"Denver, CO",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.4659764269188922,31.9,0.2324995353216541,2,2,,
AAR8810.pdf,"Avair Inc. Flight 3378 Fairchild Metro III, SA227 AC, N622AV",1988-02-18,"Cary, NC",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.405835639375708,30.7,0.22095383631955165,1,3,,
AAR8810.pdf,"Avair Inc. Flight 3378 Fairchild Metro III, SA227 AC, N622AV",1988-02-18,"Cary, NC",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.504271593671036,38.2,0.24918693155763028,2,1,,
AAR8810.pdf,"Avair Inc. Flight 3378 Fairchild Metro III, SA227 AC, N622AV",1988-02-18,"Cary, NC",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.4112258519547313,31.1,0.2244653254112582,1,2,,
AAR8901.pdf,"Trans-Colorado Airlines, Inc., Flight 2286 Fairchild Metro III, SA227 AC, N68TC",1988-01-18,"Bayfield, CO",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.5730154443638628,39.5,0.2737694592926643,4,1,,
AAR8901.pdf,"Trans-Colorado Airlines, Inc., Flight 2286 Fairchild Metro III, SA227 AC, N68TC",1988-01-18,"Bayfield, CO",CFIT,Controlled Flight Into Terrain,CFIT-SA,Situational Awareness,0.4006373363913214,27.6,0.2550793524807669,1,3,,
AAR8901.pdf,"Trans-Colorado Airlines, Inc., Flight 2286 Fairchild Metro III, SA227 AC, N68TC",1988-01-18,"Bayfield, CO",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.4768503095331593,32.9,0.25730633701826733,2,2,,
AAR8902.pdf,"Horizon Air, Inc., DeHavilland DHC-8",1988-04-14,"Seattle, WA",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.3863979140460878,100.0,0.20605469037467716,1,1,,
AAR8902.pdf,"Horizon Air, Inc., DeHavilland DHC-8",1988-04-14,"Seattle, WA",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-HYD,Hydraulic System,0.5286760795673295,100.0,0.27186475689996803,2,1,,
AAR8902.pdf,"Horizon Air, Inc., DeHavilland DHC-8",1988-04-14,"Seattle, WA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.3836556352455299,46.3,0.2193065332818233,1,2,,
AAR8902.pdf,"Horizon Air, Inc., DeHavilland DHC-8",1988-04-14,"Seattle, WA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FIRE,Powerplant Fire,0.44420797578582266,53.7,0.22658052931742573,1,1,,
AAR8904.pdf,"Delta Air Lines, Inc., Boeing 727-232, N473DA",1988-08-30,"Dallas-Fort Worth, TX",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.36955338194300513,29.0,0.20891724095590605,1,3,,
AAR8904.pdf,"Delta Air Lines, Inc., Boeing 727-232, N473DA",1988-08-30,"Dallas-Fort Worth, TX",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.44520388883962403,34.9,0.26109746009604884,1,2,,
AAR8904.pdf,"Delta Air Lines, Inc., Boeing 727-232, N473DA",1988-08-30,"Dallas-Fort Worth, TX",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.4604768166471042,36.1,0.2716320189853233,1,1,,
AAR9102.pdf,"Markair, Inc., Boeing 737-2X6C, N670MA Controlled Flight into Terrain",1990-06-01,"Unalakleet, AK",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.5522379683192853,34.6,0.23457822788777183,3,2,,
AAR9102.pdf,"Markair, Inc., Boeing 737-2X6C, N670MA Controlled Flight into Terrain",1990-06-01,"Unalakleet, AK",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.5662698269938262,35.5,0.24049616781522665,3,1,,
AAR9102.pdf,"Markair, Inc., Boeing 737-2X6C, N670MA Controlled Flight into Terrain",1990-06-01,"Unalakleet, AK",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.4773892398325008,29.9,0.2291484865628148,2,3,,
AAR9104.pdf,"Avianca, The Airline of Columbia, Boeing 707-321B, HK 2016, Fuel Exhaustion",1990-01-24,"Cove Neck, NY",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.4001145014659975,33.1,0.23919024345506146,1,2,,
AAR9104.pdf,"Avianca, The Airline of Columbia, Boeing 707-321B, HK 2016, Fuel Exhaustion",1990-01-24,"Cove Neck, NY",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.4262170269428536,35.3,0.25791421995758845,1,1,,
AAR9104.pdf,"Avianca, The Airline of Columbia, Boeing 707-321B, HK 2016, Fuel Exhaustion",1990-01-24,"Cove Neck, NY",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.3819372415105147,31.6,0.22615125270343642,1,3,,
AAR9104.pdf,"Avianca, The Airline of Columbia, Boeing 707-321B, HK 2016, Fuel Exhaustion",1990-01-24,"Cove Neck, NY",FUEL,Fuel Related,FUEL-CONTAM,Fuel Contamination,0.3745490671382277,28.2,0.20462617407598607,1,3,,
AAR9104.pdf,"Avianca, The Airline of Columbia, Boeing 707-321B, HK 2016, Fuel Exhaustion",1990-01-24,"Cove Neck, NY",FUEL,Fuel Related,FUEL-EXHAUST,Fuel Exhaustion,0.47973056158458993,36.1,0.24126040874371948,2,1,,
AAR9104.pdf,"Avianca, The Airline of Columbia, Boeing 707-321B, HK 2016, Fuel Exhaustion",1990-01-24,"Cove Neck, NY",FUEL,Fuel Related,HF-DECISION,Decision Error,0.47527936227265233,35.7,0.21922073352896992,2,2,,
AAR9104.pdf,"Avianca, The Airline of Columbia, Boeing 707-321B, HK 2016, Fuel Exhaustion",1990-01-24,"Cove Neck, NY",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.37825430283020145,30.9,0.20773655930187002,1,3,,
AAR9104.pdf,"Avianca, The Airline of Columbia, Boeing 707-321B, HK 2016, Fuel Exhaustion",1990-01-24,"Cove Neck, NY",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.4015365976323866,32.8,0.22325894611544472,1,2,,
AAR9104.pdf,"Avianca, The Airline of Columbia, Boeing 707-321B, HK 2016, Fuel Exhaustion",1990-01-24,"Cove Neck, NY",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.44420008020238366,36.3,0.2517028381326329,1,1,,
AAR9107.pdf,Fuel Farm at Stapleton International Airport,1990-11-24,"Denver, CO",FUEL,Fuel Related,FUEL-CONTAM,Fuel Contamination,0.4634142282757151,50.9,0.21363129286329452,2,1,,
AAR9107.pdf,Fuel Farm at Stapleton International Airport,1990-11-24,"Denver, CO",FUEL,Fuel Related,FUEL-STARVE,Fuel Starvation,0.4467305590423801,49.1,0.20227528250759044,2,2,,
AAR9109.pdf,"Ryan intl Airlines DC-9-15, N565PC Loss of Control on Takeoff",1991-02-16,"Cleveland, OH",ICE,Icing,ICE-INDUCT,Induction Icing,0.37096417289371353,37.9,0.27707869759714526,1,2,,
AAR9109.pdf,"Ryan intl Airlines DC-9-15, N565PC Loss of Control on Takeoff",1991-02-16,"Cleveland, OH",ICE,Icing,ICE-STRUCT,Structural Icing,0.6070948772048864,62.1,0.3602036814264282,5,1,,
AAR9109.pdf,"Ryan intl Airlines DC-9-15, N565PC Loss of Control on Takeoff",1991-02-16,"Cleveland, OH",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.5319846385243386,31.9,0.24216924848029941,3,3,,
AAR9109.pdf,"Ryan intl Airlines DC-9-15, N565PC Loss of Control on Takeoff",1991-02-16,"Cleveland, OH",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.5946777056070991,35.7,0.30196372435886903,4,1,,
AAR9109.pdf,"Ryan intl Airlines DC-9-15, N565PC Loss of Control on Takeoff",1991-02-16,"Cleveland, OH",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.5393358028770759,32.4,0.3151728074298068,2,2,,
AAR9109.pdf,"Ryan intl Airlines DC-9-15, N565PC Loss of Control on Takeoff",1991-02-16,"Cleveland, OH",WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.36372779618379275,100.0,0.20754987116594373,1,1,,
AAR9201.pdf,"Controlled Flight into Terrain, Bruno's Inc., Beechjet, N25BR",1991-12-10,"Rome, GA",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.40554831837304345,34.1,0.24700262116342125,1,1,,
AAR9201.pdf,"Controlled Flight into Terrain, Bruno's Inc., Beechjet, N25BR",1991-12-10,"Rome, GA",CFIT,Controlled Flight Into Terrain,CFIT-SA,Situational Awareness,0.3948624534832073,33.2,0.23921395327922834,1,2,,
AAR9201.pdf,"Controlled Flight into Terrain, Bruno's Inc., Beechjet, N25BR",1991-12-10,"Rome, GA",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.38778434910308424,32.6,0.23405489457553227,1,3,,
AAR9203.pdf,"Atlantic Southeast Airlines, Inc. Flight 2311 Uncontrolled Collision with Terrain an Embraer EMB-120, N270AS",1991-04-04,"Brunswick, GA",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.3928641338139669,49.4,0.20272760614973362,1,2,,
AAR9203.pdf,"Atlantic Southeast Airlines, Inc. Flight 2311 Uncontrolled Collision with Terrain an Embraer EMB-120, N270AS",1991-04-04,"Brunswick, GA",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.4021945888452272,50.6,0.20852636611349806,1,1,,
AAR9203.pdf,"Atlantic Southeast Airlines, Inc. Flight 2311 Uncontrolled Collision with Terrain an Embraer EMB-120, N270AS",1991-04-04,"Brunswick, GA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.4260874428446311,100.0,0.2377430243251862,1,1,,
AAR9204.pdf,"Britt Airways, Inc., d/b/a Continental Express Flight 2574 In-Flight Structural Breakup EMB-120RT, N33701",1991-09-10,"Eagle Lake, TX",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.37580858663286454,100.0,0.201920471133238,1,1,,
AAR9204.pdf,"Britt Airways, Inc., d/b/a Continental Express Flight 2574 In-Flight Structural Breakup EMB-120RT, N33701",1991-09-10,"Eagle Lake, TX",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.5329571864864291,48.5,0.2151138788471727,3,2,,
AAR9204.pdf,"Britt Airways, Inc., d/b/a Continental Express Flight 2574 In-Flight Structural Breakup EMB-120RT, N33701",1991-09-10,"Eagle Lake, TX",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-STRUCT,Structural Failure,0.5655116859805267,51.5,0.23979773947151076,4,1,,
AAR9205.pdf,"Air Transport International, Inc., Flight 805 Douglas DC-8-63, N794AL Loss of Control and Crash",1992-02-14,"Swanton, OH",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.6039199586793487,38.4,0.2929560075581371,3,1,,
AAR9205.pdf,"Air Transport International, Inc., Flight 805 Douglas DC-8-63, N794AL Loss of Control and Crash",1992-02-14,"Swanton, OH",CFIT,Controlled Flight Into Terrain,CFIT-SA,Situational Awareness,0.48358750771620007,30.7,0.2516608025427927,2,3,,
AAR9205.pdf,"Air Transport International, Inc., Flight 805 Douglas DC-8-63, N794AL Loss of Control and Crash",1992-02-14,"Swanton, OH",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.4859518547698234,30.9,0.25289674933533407,2,2,,
AAR9205.pdf,"Air Transport International, Inc., Flight 805 Douglas DC-8-63, N794AL Loss of Control and Crash",1992-02-14,"Swanton, OH",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.5442108112248584,32.1,0.23611346862260213,3,3,,
AAR9205.pdf,"Air Transport International, Inc., Flight 805 Douglas DC-8-63, N794AL Loss of Control and Crash",1992-02-14,"Swanton, OH",LOC-I,Loss of Control - Inflight,LOC-I-SYS,System-Induced LOC,0.5457692280440436,32.2,0.27329088574650934,3,2,,
AAR9205.pdf,"Air Transport International, Inc., Flight 805 Douglas DC-8-63, N794AL Loss of Control and Crash",1992-02-14,"Swanton, OH",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.6052917361569403,35.7,0.2756005403599094,3,1,,
AAR9301.pdf,"Tomy International, Inc. d/b/a Scenic Air Tours Flight 22, Beech Model E18S, N342E In-Flight Collision with Terrain",1992-04-21,"Maui, HI",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.5784232475783591,39.6,0.25460829058609946,3,1,,
AAR9301.pdf,"Tomy International, Inc. d/b/a Scenic Air Tours Flight 22, Beech Model E18S, N342E In-Flight Collision with Terrain",1992-04-21,"Maui, HI",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.42533702656531996,29.1,0.2295192692757714,1,3,,
AAR9301.pdf,"Tomy International, Inc. d/b/a Scenic Air Tours Flight 22, Beech Model E18S, N342E In-Flight Collision with Terrain",1992-04-21,"Maui, HI",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.4572430902197492,31.3,0.22350915260991844,2,2,,
AAR9301S.pdf,"Loss of Control, Business Express, Inc., Beechcraft 1900C, N811BE",1991-12-27,"Block Island, RI",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.5368303928523717,33.7,0.29341664533348727,2,2,,
AAR9301S.pdf,"Loss of Control, Business Express, Inc., Beechcraft 1900C, N811BE",1991-12-27,"Block Island, RI",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.4648774488877735,29.2,0.2543291481264657,2,3,,
AAR9301S.pdf,"Loss of Control, Business Express, Inc., Beechcraft 1900C, N811BE",1991-12-27,"Block Island, RI",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.5898314032467085,37.1,0.29315687256079964,3,1,,
AAR9301S.pdf,"Loss of Control, Business Express, Inc., Beechcraft 1900C, N811BE",1991-12-27,"Block Island, RI",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.4215561165212124,46.8,0.25745079679619653,1,2,,
AAR9301S.pdf,"Loss of Control, Business Express, Inc., Beechcraft 1900C, N811BE",1991-12-27,"Block Island, RI",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-STRUCT,Structural Failure,0.47926153325187837,53.2,0.29931258086122164,1,1,,
AAR9302.pdf,"Takeoff Stall in Icing Conditions USAIR Flight 405, FOKKER F-28, N485US",1992-03-21,"Flushing, NY",ICE,Icing,ICE-PITOT,Pitot/Static Icing,0.3702178025940751,39.5,0.24054221558065553,1,2,,
AAR9302.pdf,"Takeoff Stall in Icing Conditions USAIR Flight 405, FOKKER F-28, N485US",1992-03-21,"Flushing, NY",ICE,Icing,ICE-STRUCT,Structural Icing,0.5679326647332854,60.5,0.28353553220653505,9,1,,
AAR9302.pdf,"Takeoff Stall in Icing Conditions USAIR Flight 405, FOKKER F-28, N485US",1992-03-21,"Flushing, NY",LOC-I,Loss of Control - Inflight,HF-DECISION,Decision Error,0.4531552269247697,28.5,0.23182644768351046,2,3,,
AAR9302.pdf,"Takeoff Stall in Icing Conditions USAIR Flight 405, FOKKER F-28, N485US",1992-03-21,"Flushing, NY",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.5892582339723933,37.0,0.2589571725263225,6,1,,
AAR9302.pdf,"Takeoff Stall in Icing Conditions USAIR Flight 405, FOKKER F-28, N485US",1992-03-21,"Flushing, NY",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.5487200069986782,34.5,0.2274364372279436,3,2,,
AAR9303.pdf,"Controlled Collision with Terrain GP Express Airlines, Inc., Flight 861 A Beechcraft C99, N118GP",1992-06-07,"Anniston, AL",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.5703729440701493,60.1,0.22680263584700053,3,1,,
AAR9303.pdf,"Controlled Collision with Terrain GP Express Airlines, Inc., Flight 861 A Beechcraft C99, N118GP",1992-06-07,"Anniston, AL",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.3788771569586865,39.9,0.21260142083488154,1,2,,
AAR9303.pdf,"Controlled Collision with Terrain GP Express Airlines, Inc., Flight 861 A Beechcraft C99, N118GP",1992-06-07,"Anniston, AL",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.4211258144438792,48.5,0.2359483149236678,1,2,,
AAR9303.pdf,"Controlled Collision with Terrain GP Express Airlines, Inc., Flight 861 A Beechcraft C99, N118GP",1992-06-07,"Anniston, AL",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.4475236540046673,51.5,0.2068398802544567,2,1,,
AAR9306.pdf,"In-Flight Engine Separation Japan Airlines, Inc., Flight 46E Boeing 747-121, N473EV",1993-03-30,"Anchorage, AK",WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.4127518195042513,100.0,0.2406738634316078,1,1,,
AAR9307.pdf,"Inadvertent In-Flight Slat Development China Eastern Airlines Flight 583 McDonnell Douglas MD-11, B-2171",1993-04-05,"Shemya, AK",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.3914750788384582,33.4,0.2002361430695519,1,2,,
AAR9307.pdf,"Inadvertent In-Flight Slat Development China Eastern Airlines Flight 583 McDonnell Douglas MD-11, B-2171",1993-04-05,"Shemya, AK",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.3751973978745219,32.0,0.2047691611976166,1,3,,
AAR9307.pdf,"Inadvertent In-Flight Slat Development China Eastern Airlines Flight 583 McDonnell Douglas MD-11, B-2171",1993-04-05,"Shemya, AK",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.40600530851881717,34.6,0.22521610337477516,1,1,,
